# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000184716.13	SERINC4	protein_coding	0	531	517	0.0000	0.0000	0.0000
ENSG00000184719.12	RNLS	protein_coding	78	38	40	0.9314	0.3315	0.3511
ENSG00000184724.5	KRTAP6-1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000184730.11	APOBR	protein_coding	455	255	253	6.8523	2.4387	2.5828
ENSG00000184731.6	FAM110C	protein_coding	239	120	119	3.3440	1.1901	1.2605
ENSG00000184735.7	DDX53	protein_coding	41	15	26	0.6460	0.2299	0.2435
ENSG00000184741.6	OR5AQ1P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000184743.13	ATL3	protein_coding	6285	3263	3224	47.3009	16.8344	17.8292
ENSG00000184752.13	NDUFA12	protein_coding	1516	821	695	48.3612	17.2117	18.2288
ENSG00000184761.8	PRSS40B	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000184774.10	MGAT4EP	transcribed_unitary_pseudogene	2	1	1	0.0407	0.0145	0.0153
ENSG00000184785.6	SMIM10	protein_coding	195	98	97	7.5209	2.6767	2.8349
ENSG00000184786.6	TCTE3	protein_coding	21	11	10	0.4565	0.1625	0.1721
ENSG00000184787.19	UBE2G2	protein_coding	3800	1856	1945	30.2086	10.7512	11.3866
ENSG00000184788.14	SATL1	protein_coding	0	148	144	0.0000	0.0000	0.0000
ENSG00000184789.6	OR4C10P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000184792.16	OSBP2	protein_coding	257	136	121	2.2165	0.7888	0.8355
ENSG00000184795.9	UNC93B5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000184809.13	B3GALT5-AS1	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000184811.4	TRARG1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000184814.5	PRR23B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000184828.10	ZBTB7C	protein_coding	90	43	47	0.6764	0.2407	0.2550
ENSG00000184831.14	APOO	protein_coding	1148	583	565	27.8587	9.9149	10.5008
ENSG00000184838.15	PRR16	protein_coding	77	39	38	1.9557	0.6960	0.7372
ENSG00000184840.12	TMED9	protein_coding	15758	7905	7854	256.5670	91.3121	96.7080
ENSG00000184844.6	CYCSP45	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000184845.4	DRD1	protein_coding	2	0	2	0.0284	0.0101	0.0107
ENSG00000184856.7	LINC00308	lncRNA	1	0	1	0.0693	0.0247	0.0261
ENSG00000184857.8	TMEM186	protein_coding	518	386	344	15.0245	5.3472	5.6632
ENSG00000184860.10	SDR42E1	protein_coding	7	4	6	0.0336	0.0120	0.0127
ENSG00000184863.11	RBM33	protein_coding	2533	1318	1216	11.0327	3.9265	4.1586
ENSG00000184867.14	ARMCX2	protein_coding	201	95	106	3.2403	1.1532	1.2214
ENSG00000184887.13	BTBD6	protein_coding	4428	2327	2450	105.8825	37.6836	39.9104
ENSG00000184895.8	SRY	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000184897.6	H1-10	protein_coding	1151	905	914	43.4264	15.4554	16.3688
ENSG00000184898.7	RBM43	protein_coding	407	195	212	4.9520	1.7624	1.8666
ENSG00000184900.16	SUMO3	protein_coding	10756	5387	5371	225.1894	80.1448	84.8808
ENSG00000184903.10	IMMP2L	protein_coding	422	215	207	6.0799	2.1639	2.2917
ENSG00000184905.9	TCEAL2	protein_coding	3	2	1	0.0543	0.0193	0.0204
ENSG00000184906.11	AMYH02020865.1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000184908.18	CLCNKB	protein_coding	241	114	127	4.6902	1.6693	1.7679
ENSG00000184911.14	DMRTC1B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000184916.9	JAG2	protein_coding	4139	2071	2068	37.0139	13.1732	13.9517
ENSG00000184922.14	FMNL1	protein_coding	1285	923	862	9.8274	3.4976	3.7042
ENSG00000184923.12	NUTM2A	protein_coding	6	3	3	0.0675	0.0240	0.0255
ENSG00000184924.5	PTRHD1	protein_coding	386	488	487	11.5171	4.0989	4.3411
ENSG00000184925.12	LCN12	protein_coding	9	8	1	0.1799	0.0640	0.0678
ENSG00000184933.5	OR6A2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000184937.16	WT1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000184939.16	ZFP90	protein_coding	690	332	358	5.6260	2.0023	2.1206
ENSG00000184945.14	AQP12A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000184949.16	FAM227A	protein_coding	18	8	10	0.0955	0.0340	0.0360
ENSG00000184954.4	OR6C70	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000184956.16	MUC6	protein_coding	5	1	4	0.0339	0.0121	0.0128
ENSG00000184961.5	RPL7AP49	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000184967.7	NOC4L	protein_coding	1373	688	686	38.8774	13.8365	14.6541
ENSG00000184979.10	USP18	protein_coding	109	52	57	3.3555	1.1942	1.2648
ENSG00000184983.11	NDUFA6	protein_coding	5010	2476	2537	213.2143	75.8829	80.3670
ENSG00000184984.10	CHRM5	protein_coding	4	2	3	0.0379	0.0135	0.0143
ENSG00000184985.16	SORCS2	protein_coding	745	391	355	6.7456	2.4008	2.5426
ENSG00000184986.11	TMEM121	protein_coding	388	204	184	11.5347	4.1052	4.3478
ENSG00000184988.8	TMEM106A	protein_coding	988	598	603	15.7985	5.6227	5.9549
ENSG00000184990.13	SIVA1	protein_coding	2293	1161	1134	27.7340	9.8705	10.4538
ENSG00000184991.3	TTTY13	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000184992.13	BRI3BP	protein_coding	689	459	432	5.8793	2.0925	2.2161
ENSG00000184995.7	IFNE	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000184999.12	SLC22A10	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185000.12	DGAT1	protein_coding	7916	3930	4037	109.6045	39.0082	41.3133
ENSG00000185002.10	RFX6	protein_coding	1	0	1	0.0140	0.0050	0.0053
ENSG00000185008.17	ROBO2	protein_coding	1	0	1	0.0034	0.0012	0.0013
ENSG00000185009.13	AP3M1	protein_coding	1675	884	903	16.8346	5.9914	6.3455
ENSG00000185010.15	F8	protein_coding	610	382	343	3.1846	1.1334	1.2004
ENSG00000185013.16	NT5C1B	protein_coding	3	1	2	0.0430	0.0153	0.0162
ENSG00000185015.8	CA13	protein_coding	123	58	68	1.2570	0.4474	0.4738
ENSG00000185019.17	UBOX5	protein_coding	1322	791	788	15.9593	5.6799	6.0156
ENSG00000185022.12	MAFF	protein_coding	882	512	535	8.9910	3.1999	3.3890
ENSG00000185024.17	BRF1	protein_coding	2614	1504	1491	11.3552	4.0413	4.2801
ENSG00000185028.4	LRRC14B	protein_coding	70	42	28	1.5579	0.5545	0.5872
ENSG00000185031.6	SLC2A3P2	processed_pseudogene	5	3	2	0.1932	0.0688	0.0728
ENSG00000185033.14	SEMA4B	protein_coding	2635	1283	1352	21.5124	7.6562	8.1087
ENSG00000185037.9	ZNF733P	transcribed_unprocessed_pseudogene	1	1	0	0.0349	0.0124	0.0131
ENSG00000185038.14	MROH2A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185040.13	SPDYE16	protein_coding	3	3	0	0.0475	0.0169	0.0179
ENSG00000185043.12	CIB1	protein_coding	3182	2166	2294	123.6432	44.0046	46.6049
ENSG00000185046.18	ANKS1B	protein_coding	3	82	77	0.0155	0.0055	0.0059
ENSG00000185049.16	NELFA	protein_coding	2165	1055	1111	24.4874	8.7151	9.2301
ENSG00000185052.12	SLC24A3	protein_coding	188	117	96	2.7390	0.9748	1.0324
ENSG00000185053.14	SGCZ	protein_coding	1	1	0	0.0078	0.0028	0.0029
ENSG00000185055.11	EFCAB10	protein_coding	9	209	237	0.1997	0.0711	0.0753
ENSG00000185056.10	C5orf47	protein_coding	8	4	4	0.1666	0.0593	0.0628
ENSG00000185065.6	AC000068.1	lncRNA	8	13	7	0.2182	0.0777	0.0822
ENSG00000185069.2	KRT76	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185070.11	FLRT2	protein_coding	448	222	227	0.7342	0.2613	0.2767
ENSG00000185074.7	OR7E31P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185078.3	RPL9P14	processed_pseudogene	1	0	1	0.1002	0.0357	0.0378
ENSG00000185085.2	INTS5	protein_coding	2689	1363	1326	46.8202	16.6633	17.6480
ENSG00000185088.14	RPS27L	protein_coding	4562	2381	2181	29.5678	10.5232	11.1450
ENSG00000185090.14	MANEAL	protein_coding	30	31	34	0.5686	0.2024	0.2143
ENSG00000185100.11	ADSS1	protein_coding	1303	665	638	13.0022	4.6275	4.9009
ENSG00000185101.13	ANO9	protein_coding	255	123	132	2.3498	0.8363	0.8857
ENSG00000185104.20	FAF1	protein_coding	3002	1533	1469	22.7457	8.0952	8.5735
ENSG00000185105.5	MYADML2	protein_coding	0	1	0	0.0000	0.0000	0.0000
ENSG00000185112.6	FAM43A	protein_coding	991	479	512	17.9660	6.3941	6.7719
ENSG00000185115.6	NSMCE3	protein_coding	1939	997	943	22.9429	8.1654	8.6479
ENSG00000185122.11	HSF1	protein_coding	12225	6610	6776	131.8079	46.9104	49.6824
ENSG00000185127.6	C6orf120	protein_coding	917	549	534	19.6664	6.9993	7.4129
ENSG00000185129.8	PURA	protein_coding	2714	1382	1389	12.3999	4.4131	4.6739
ENSG00000185130.5	H2BC13	protein_coding	19	11	10	2.2270	0.7926	0.8394
ENSG00000185133.14	INPP5J	protein_coding	126	62	64	1.4943	0.5318	0.5632
ENSG00000185149.6	NPY2R	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185155.12	MIXL1	protein_coding	6	3	3	0.1686	0.0600	0.0636
ENSG00000185156.6	MFSD6L	protein_coding	1	0	1	0.0254	0.0090	0.0096
ENSG00000185158.12	LRRC37B	protein_coding	337	170	167	3.0689	1.0922	1.1568
ENSG00000185163.10	DDX51	protein_coding	1282	625	658	11.5494	4.1104	4.3533
ENSG00000185164.14	NOMO2	protein_coding	1153	565	589	9.6969	3.4511	3.6551
ENSG00000185168.5	LINC00482	lncRNA	861	425	436	22.4156	7.9777	8.4491
ENSG00000185176.13	AQP12B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185177.13	ZNF479	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185182.14	GOLGA8EP	transcribed_unprocessed_pseudogene	1	0	1	0.0202	0.0072	0.0076
ENSG00000185186.10	LINC00313	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000185187.13	SIGIRR	protein_coding	3727	1855	1873	60.9770	21.7017	22.9841
ENSG00000185189.18	NRBP2	protein_coding	9601	5986	5869	111.3000	39.6116	41.9524
ENSG00000185198.12	PRSS57	protein_coding	2	1	1	0.1049	0.0374	0.0396
ENSG00000185201.16	IFITM2	protein_coding	8957	4453	4508	332.0278	118.1686	125.1515
ENSG00000185203.12	WASIR1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000185203.12_PAR_Y	WASIR1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000185215.11	TNFAIP2	protein_coding	2479	1217	1263	28.0334	9.9771	10.5666
ENSG00000185219.17	ZNF445	protein_coding	732	392	340	2.2169	0.7890	0.8356
ENSG00000185220.12	PGBD2	protein_coding	555	275	280	8.6948	3.0945	3.2773
ENSG00000185221.6	GAPDHP24	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185222.10	TCEAL9	protein_coding	3362	1639	1723	97.4156	34.6702	36.7189
ENSG00000185231.5	MC2R	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185236.12	RAB11B	protein_coding	6436	3728	3810	159.4300	56.7411	60.0941
ENSG00000185238.13	PRMT3	protein_coding	1195	615	580	12.4660	4.4367	4.6988
ENSG00000185245.8	GP1BA	protein_coding	15	9	14	0.3413	0.1215	0.1286
ENSG00000185246.18	PRPF39	protein_coding	798	1063	1075	9.2696	3.2991	3.4940
ENSG00000185247.15	MAGEA11	protein_coding	35	16	19	0.5774	0.2055	0.2176
ENSG00000185250.16	PPIL6	protein_coding	28	85	88	0.3574	0.1272	0.1347
ENSG00000185252.19	ZNF74	protein_coding	401	216	185	3.6692	1.3059	1.3830
ENSG00000185261.14	KIAA0825	protein_coding	76	39	37	0.4179	0.1487	0.1575
ENSG00000185262.9	UBALD2	protein_coding	1691	818	873	58.6189	20.8624	22.0953
ENSG00000185264.12	TEX33	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185267.10	CDNF	protein_coding	41	60	32	1.3770	0.4901	0.5190
ENSG00000185269.12	NOTUM	protein_coding	6	5	1	0.1178	0.0419	0.0444
ENSG00000185271.9	KLHL33	protein_coding	1	1	0	0.0104	0.0037	0.0039
ENSG00000185272.14	RBM11	protein_coding	6	4	2	0.1454	0.0518	0.0548
ENSG00000185274.12	GALNT17	protein_coding	24	11	13	0.2804	0.0998	0.1057
ENSG00000185275.6	CD24P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185278.15	ZBTB37	protein_coding	722	366	356	2.1217	0.7551	0.7997
ENSG00000185290.4	NUPR2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185291.12	IL3RA	protein_coding	739	355	387	24.7187	8.7974	9.3172
ENSG00000185291.12_PAR_Y	IL3RA	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185294.7	SPPL2C	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185296.8	AC026785.1	processed_pseudogene	1	0	1	0.0986	0.0351	0.0372
ENSG00000185298.13	CCDC137	protein_coding	1058	492	566	25.3307	9.0152	9.5479
ENSG00000185303.17	SFTPA2	protein_coding	10	3	7	0.2122	0.0755	0.0800
ENSG00000185304.15	RGPD2	protein_coding	0	4	2	0.0000	0.0000	0.0000
ENSG00000185305.11	ARL15	protein_coding	1242	630	612	18.6946	6.6534	7.0466
ENSG00000185306.13	C12orf56	protein_coding	1	3	1	0.0113	0.0040	0.0043
ENSG00000185313.8	SCN10A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185319.5	SSXP4	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185324.22	CDK10	protein_coding	1327	651	678	11.1965	3.9848	4.2203
ENSG00000185332.8	TMEM105	lncRNA	1	1	0	0.0151	0.0054	0.0057
ENSG00000185338.6	SOCS1	protein_coding	127	62	65	4.0423	1.4387	1.5237
ENSG00000185339.9	TCN2	protein_coding	5989	2982	3033	116.1208	41.3274	43.7695
ENSG00000185340.15	GAS2L1	protein_coding	2562	1282	1281	32.7026	11.6388	12.3266
ENSG00000185344.15	ATP6V0A2	protein_coding	979	509	548	3.2530	1.1577	1.2261
ENSG00000185345.23	PRKN	protein_coding	67	30	37	0.3187	0.1134	0.1201
ENSG00000185347.18	TEDC1	protein_coding	382	191	191	3.2621	1.1610	1.2296
ENSG00000185352.8	HS6ST3	protein_coding	16	12	4	0.1172	0.0417	0.0442
ENSG00000185359.14	HGS	protein_coding	4476	3243	3360	23.5982	8.3986	8.8949
ENSG00000185361.9	TNFAIP8L1	protein_coding	627	419	422	5.3776	1.9139	2.0270
ENSG00000185372.3	OR2V1	protein_coding	1	1	0	0.0205	0.0073	0.0077
ENSG00000185379.20	RAD51D	protein_coding	564	288	277	2.8538	1.0157	1.0757
ENSG00000185385.4	OR7A17	protein_coding	1	0	1	0.0152	0.0054	0.0057
ENSG00000185386.15	MAPK11	protein_coding	829	401	428	17.6402	6.2781	6.6491
ENSG00000185390.2	FGF7P2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185404.17	SP140L	protein_coding	554	274	280	5.6084	1.9960	2.1140
ENSG00000185414.20	MRPL30	protein_coding	1893	941	952	22.7469	8.0956	8.5740
ENSG00000185418.16	TARS3	protein_coding	639	338	301	8.2041	2.9198	3.0924
ENSG00000185420.19	SMYD3	protein_coding	1390	690	700	13.5535	4.8237	5.1087
ENSG00000185432.12	METTL7A	protein_coding	4432	2242	2190	62.1933	22.1346	23.4426
ENSG00000185433.10	LINC00158	lncRNA	11	3	8	0.1523	0.0542	0.0574
ENSG00000185436.12	IFNLR1	protein_coding	147	73	74	1.7020	0.6058	0.6415
ENSG00000185437.13	SH3BGR	protein_coding	7	2	5	0.2678	0.0953	0.1009
ENSG00000185442.13	FAM174B	protein_coding	21375	10627	10763	273.5732	97.3646	103.1182
ENSG00000185448.10	FAM47A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185453.13	ZSWIM9	protein_coding	765	444	436	11.6280	4.1384	4.3830
ENSG00000185467.7	KPNA7	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185475.11	TMEM179B	protein_coding	2229	2377	2458	84.7696	30.1695	31.9523
ENSG00000185477.5	GPRIN3	protein_coding	408	213	195	1.5560	0.5538	0.5865
ENSG00000185479.6	KRT6B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185480.12	PARPBP	protein_coding	81	67	61	0.9760	0.3474	0.3679
ENSG00000185482.8	STAC3	protein_coding	171	81	90	4.6776	1.6647	1.7631
ENSG00000185483.12	ROR1	protein_coding	338	179	159	2.8769	1.0239	1.0844
ENSG00000185485.14	SDHAP1	transcribed_unprocessed_pseudogene	233	107	128	3.9747	1.4146	1.4982
ENSG00000185495.10	AC138393.1	transcribed_unprocessed_pseudogene	124	67	57	1.6308	0.5804	0.6147
ENSG00000185499.16	MUC1	protein_coding	146	84	62	1.7704	0.6301	0.6673
ENSG00000185504.17	FAAP100	protein_coding	1946	952	994	20.7933	7.4003	7.8376
ENSG00000185507.21	IRF7	protein_coding	769	382	388	16.8396	5.9932	6.3474
ENSG00000185513.17	L3MBTL1	protein_coding	23	17	10	0.0846	0.0301	0.0319
ENSG00000185515.15	BRCC3	protein_coding	835	410	425	14.9953	5.3368	5.6522
ENSG00000185518.12	SV2B	protein_coding	58	26	32	0.2420	0.0861	0.0912
ENSG00000185519.9	FAM131C	protein_coding	22	9	13	0.7316	0.2604	0.2758
ENSG00000185522.9	LMNTD2	protein_coding	215	202	214	4.2434	1.5102	1.5995
ENSG00000185523.6	SPATA45	protein_coding	4	1	3	0.4522	0.1609	0.1704
ENSG00000185527.12	PDE6G	protein_coding	196	97	99	10.2381	3.6437	3.8591
ENSG00000185532.20	PRKG1	protein_coding	140	84	81	0.6193	0.2204	0.2334
ENSG00000185551.15	NR2F2	protein_coding	5104	2506	2599	45.0798	16.0439	16.9920
ENSG00000185559.16	DLK1	protein_coding	1	1	0	0.0109	0.0039	0.0041
ENSG00000185561.10	TLCD2	protein_coding	759	406	354	7.3781	2.6259	2.7810
ENSG00000185565.12	LSAMP	protein_coding	9	3	6	0.0500	0.0178	0.0189
ENSG00000185567.7	AHNAK2	protein_coding	30183	17733	17720	91.8882	32.7030	34.6355
ENSG00000185585.20	OLFML2A	protein_coding	2468	1253	1215	20.8483	7.4199	7.8584
ENSG00000185591.10	SP1	protein_coding	4332	2144	2188	30.6545	10.9099	11.5546
ENSG00000185594.7	SPATA8	lncRNA	1	0	1	0.0384	0.0137	0.0145
ENSG00000185596.16	WASH3P	transcribed_unprocessed_pseudogene	246	119	127	5.9849	2.1300	2.2559
ENSG00000185607.5	ACTBP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185608.8	MRPL40	protein_coding	1283	629	654	37.3458	13.2914	14.0768
ENSG00000185610.6	DBX2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185614.7	INKA1	protein_coding	48	21	27	2.6578	0.9459	1.0018
ENSG00000185615.16	PDIA2	protein_coding	41	17	24	1.0488	0.3733	0.3953
ENSG00000185619.18	PCGF3	protein_coding	1248	1024	984	9.6138	3.4216	3.6237
ENSG00000185621.11	LMLN	protein_coding	282	167	157	1.8557	0.6604	0.6995
ENSG00000185624.15	P4HB	protein_coding	28413	22545	22607	310.6778	110.5701	117.1040
ENSG00000185627.18	PSMD13	protein_coding	7757	3878	3880	102.0662	36.3253	38.4719
ENSG00000185630.19	PBX1	protein_coding	369	190	179	0.9876	0.3515	0.3723
ENSG00000185631.7	RPL14P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185633.10	NDUFA4L2	protein_coding	1030	505	541	20.9956	7.4723	7.9139
ENSG00000185634.12	SHC4	protein_coding	80	40	41	0.7005	0.2493	0.2640
ENSG00000185638.9	FTH1P14	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185640.6	KRT79	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185641.6	AC034236.1	processed_pseudogene	271	138	133	41.5564	14.7899	15.6639
ENSG00000185650.10	ZFP36L1	protein_coding	7196	3499	3697	79.7663	28.3888	30.0664
ENSG00000185651.15	UBE2L3	protein_coding	4587	2292	2296	68.3599	24.3293	25.7670
ENSG00000185652.12	NTF3	protein_coding	84	35	49	1.6437	0.5850	0.6196
ENSG00000185658.14	BRWD1	protein_coding	2844	1498	1418	7.1994	2.5623	2.7137
ENSG00000185662.10	SMIM23	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185664.14	PMEL	protein_coding	98413	49684	49537	1442.9602	513.5492	543.8961
ENSG00000185666.15	SYN3	protein_coding	30	19	11	0.1685	0.0600	0.0635
ENSG00000185668.8	POU3F1	protein_coding	295	135	160	5.6908	2.0254	2.1450
ENSG00000185669.6	SNAI3	protein_coding	25	12	13	0.8218	0.2925	0.3098
ENSG00000185670.9	ZBTB3	protein_coding	448	228	220	7.6628	2.7272	2.8884
ENSG00000185674.9	LYG2	protein_coding	2	1	1	0.0949	0.0338	0.0358
ENSG00000185681.13	MORN5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185684.15	EP400P1	transcribed_unprocessed_pseudogene	490	240	261	2.1867	0.7782	0.8242
ENSG00000185686.18	PRAME	protein_coding	6839	3442	3398	102.7784	36.5788	38.7403
ENSG00000185689.16	C6orf201	protein_coding	6	1068	1088	0.1033	0.0368	0.0389
ENSG00000185697.16	MYBL1	protein_coding	277	125	152	2.1887	0.7789	0.8250
ENSG00000185700.10	TTTY8B	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000185701.7	OR5M5P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185710.9	SMG1P4	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185716.12	MOSMO	protein_coding	863	504	480	7.9219	2.8194	2.9860
ENSG00000185721.13	DRG1	protein_coding	3115	1562	1553	81.0603	28.8493	30.5541
ENSG00000185722.18	ANKFY1	protein_coding	8539	5340	5420	34.3371	12.2206	12.9427
ENSG00000185728.17	YTHDF3	protein_coding	12564	6226	6342	116.6040	41.4993	43.9516
ENSG00000185730.8	ZNF696	protein_coding	2070	1074	1062	20.0574	7.1384	7.5603
ENSG00000185736.16	ADARB2	protein_coding	1104	564	551	5.9758	2.1268	2.2525
ENSG00000185737.13	NRG3	protein_coding	19	10	11	0.2093	0.0745	0.0789
ENSG00000185739.13	SRL	protein_coding	37	18	19	0.3712	0.1321	0.1399
ENSG00000185742.7	C11orf87	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185745.10	IFIT1	protein_coding	213	101	112	2.6405	0.9397	0.9953
ENSG00000185753.13	CXorf38	protein_coding	1204	605	599	11.3828	4.0511	4.2905
ENSG00000185758.9	CLDN24	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185760.17	KCNQ5	protein_coding	733	379	409	5.1399	1.8293	1.9374
ENSG00000185761.11	ADAMTSL5	protein_coding	783	462	458	12.3683	4.4019	4.6620
ENSG00000185774.16	KCNIP4	protein_coding	1	19	21	0.0135	0.0048	0.0051
ENSG00000185775.10	SPATA31A6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185787.15	MORF4L1	protein_coding	14776	7483	7293	128.9914	45.9080	48.6208
ENSG00000185792.10	NLRP9	protein_coding	15	13	19	0.2388	0.0850	0.0900
ENSG00000185798.8	WDR53	protein_coding	280	133	148	8.9123	3.1719	3.3593
ENSG00000185800.12	DMWD	protein_coding	1706	823	883	17.1161	6.0916	6.4516
ENSG00000185803.12	SLC52A2	protein_coding	8796	5756	5839	131.7042	46.8735	49.6434
ENSG00000185808.14	PIGP	protein_coding	1141	522	619	15.3667	5.4690	5.7922
ENSG00000185811.19	IKZF1	protein_coding	706	369	350	3.6976	1.3160	1.3937
ENSG00000185813.11	PCYT2	protein_coding	2651	1342	1360	22.0650	7.8529	8.3170
ENSG00000185818.8	NAT8L	protein_coding	5049	2566	2483	47.6867	16.9717	17.9746
ENSG00000185821.3	OR6C76	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185823.5	NPAP1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185825.17	BCAP31	protein_coding	18105	9119	9015	313.7118	111.6499	118.2476
ENSG00000185829.18	ARL17A	protein_coding	19	29	32	0.1670	0.0594	0.0629
ENSG00000185834.10	RPL12P4	processed_pseudogene	19	12	7	2.1866	0.7782	0.8242
ENSG00000185837.3	HDHD5-AS1	lncRNA	3	2	6	0.2719	0.0968	0.1025
ENSG00000185838.14	GNB1L	protein_coding	179	89	91	1.4649	0.5214	0.5522
ENSG00000185839.3	AL035411.1	processed_pseudogene	10	5	5	0.8290	0.2950	0.3125
ENSG00000185842.15	DNAH14	protein_coding	262	132	130	0.7610	0.2708	0.2868
ENSG00000185847.8	LINC01405	lncRNA	3	2	1	0.0304	0.0108	0.0115
ENSG00000185860.13	CCDC190	protein_coding	7	4	3	0.0928	0.0330	0.0350
ENSG00000185862.7	EVI2B	protein_coding	943	483	460	26.1705	9.3141	9.8645
ENSG00000185863.8	TMEM210	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185864.16	NPIPB4	protein_coding	137	73	68	1.0081	0.3588	0.3800
ENSG00000185869.15	ZNF829	protein_coding	199	90	109	1.4702	0.5232	0.5542
ENSG00000185873.8	TMPRSS11B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185875.13	THNSL1	protein_coding	295	172	123	4.4010	1.5663	1.6589
ENSG00000185880.13	TRIM69	protein_coding	4944	2479	2467	30.5219	10.8627	11.5046
ENSG00000185883.12	ATP6V0C	protein_coding	9	6	3	0.3635	0.1294	0.1370
ENSG00000185885.16	IFITM1	protein_coding	2045	1016	1070	124.9670	44.4757	47.1039
ENSG00000185888.5	PRSS38	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185894.8	BPY2C	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185896.11	LAMP1	protein_coding	16927	8457	8470	168.6438	60.0203	63.5670
ENSG00000185897.7	FFAR3	protein_coding	13	8	5	0.4000	0.1424	0.1508
ENSG00000185899.1	TAS2R60	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185900.11	POMK	protein_coding	616	309	327	2.8253	1.0055	1.0649
ENSG00000185903.10	OR11N1P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185904.12	LINC00839	lncRNA	65	20	45	0.4414	0.1571	0.1664
